Index,Domain,Have_IP,Have_At,URL_Length,Redirection,https_Domain,TinyURL,Prefix_Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
316,comp.hkbu.edu.hk,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
317,l2r.cs.uiuc.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
318,cs.yale.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
319,aifb.uni-karlsruhe.de,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
320,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
321,upo.es,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
322,web.cs.toronto.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
323,eecs.berkeley.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
324,rug.nl,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
325,cs.umass.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
326,code.ulb.ac.be,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
327,cse.msstate.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
328,cs.vu.nl,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
329,web.fai.utb.cz,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
330,cs.ualberta.ca,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
331,logic.stanford.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
332,trl.ibm.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
333,objs.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
334,csc.liv.ac.uk,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
335,ima.umn.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
336,centria.di.fct.unl.pt,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
337,www-users.cs.york.ac.uk,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
338,centria.di.fct.unl.pt,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
339,cs.siu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
340,cs.newpaltz.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
341,davidreilly.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
342,sce.carleton.ca,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
343,hermans.org,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
344,ruebenstrunk.de,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
345,fipa.org,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
346,logic.stanford.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
347,citeseerx.ist.psu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
348,portal.acm.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
349,cs.wisc.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
350,agents.umbc.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
351,citeseerx.ist.psu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
352,citeseerx.ist.psu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
353,citeseerx.ist.psu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
354,sharon.cselt.it,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
355,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
356,cs.iastate.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
357,cs.iastate.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
358,cs.iastate.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
359,cs.iastate.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
360,cs.iastate.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
361,cs.iastate.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
362,fe.up.pt,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
363,cs.umd.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
364,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
365,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
366,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
367,pitt.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
368,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
369,abelard.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
370,cs.huji.ac.il,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
371,sis.pitt.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
372,homepages.inf.ed.ac.uk,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
373,research.microsoft.com,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
374,cs.berkeley.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
375,hugin.dk,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
376,w5.cs.uni-sb.de,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
377,hugin.dk,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
378,groups.csail.mit.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
379,vbn.aau.dk,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
380,iridia.ulb.ac.be,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
381,norsys.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
382,mrc-bsu.cam.ac.uk,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
383,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
384,www2.sis.pitt.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
385,cs.ualberta.ca,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
386,snn.ru.nl,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
387,cra.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
388,reasoning.cs.ucla.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
389,cis.uoguelph.ca,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
390,cra.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
391,code.google.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
392,ailab.iba.edu.pk,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
393,logical.btinternet.co.uk,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0
394,cs.uu.nl,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
395,ics.uci.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
396,stes.fi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
397,erc.msstate.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
398,www-sop.inria.fr,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
399,hcrc.ed.ac.uk,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
400,di.unito.it,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
401,cs.may.ie,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
402,icsc-naiso.org,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
403,www-leibniz.imag.fr,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
404,dcc.uchile.cl,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
405,cyber.felk.cvut.cz,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
406,kr.tuwien.ac.at,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
407,imat.maschinenbau.uni-kassel.de,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0
408,cs.iastate.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
409,lsi.us.es,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
410,cs.cornell.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
411,icsc-naiso.org,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
412,comp.hkbu.edu.hk,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
413,siam.org,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
414,gradients.lboro.ac.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
415,atlas-conferences.com,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
416,iscb.org,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
417,brighton.ac.uk,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
418,comp.hkbu.edu.hk,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
419,comp.hkbu.edu.hk,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
420,cs.uvm.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
421,cswww.essex.ac.uk,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
422,di.uevora.pt,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
423,ee.surrey.ac.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
424,gatsby.ucl.ac.uk,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
425,dsic.upv.es,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
426,nips.cc,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
427,cs.toronto.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
428,risc.uni-linz.ac.at,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
429,brighton.ac.uk,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
430,cs.toronto.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
431,anc.ed.ac.uk,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
432,gatsby.ucl.ac.uk,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
433,cc.gatech.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
434,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
435,cs.indiana.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
436,eden.dei.uc.pt,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
437,informatics.sussex.ac.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
438,cogs.sussex.ac.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
439,logica.ugent.be,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
440,wired.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
441,bizcharts.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
442,nytimes.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
443,www-users.cs.york.ac.uk,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
444,forum2.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
445,cs.uu.nl,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
446,earlham.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
447,nada.kth.se,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
448,www4.ncsu.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
449,forum2.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
450,nytimes.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
451,firstthings.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
452,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
453,wam.umd.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
454,isle.org,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
455,doc.ic.ac.uk,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
456,wirednews.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
457,nytimes.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
458,news.bbc.co.uk,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
459,wired.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
460,dbai.tuwien.ac.at,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
461,abo.fi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
462,cs.uregina.ca,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
463,ortech-engr.com,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
464,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
465,answermath.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
466,clarkson.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
467,omega.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
468,morden.csee.usf.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
469,lrb.cs.uni-dortmund.de,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
470,elsevier.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
471,elsevier.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
472,ieee.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
473,elsevier.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
474,elsevier.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
475,worldscinet.com,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
476,springer.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
477,http.cs.berkeley.edu,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
478,ulg.ac.be,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
479,cs.elte.hu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
480,di.uniba.it,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
481,panix.com,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
482,or.rwth-aachen.de,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
483,users.ugent.be,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
484,abo.fi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
485,morden.csee.usf.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
486,users.ugent.be,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
487,sipi.usc.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
488,theory.stanford.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
489,cs.ualberta.ca,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
490,satirist.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
491,red3d.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
492,cgf-ai.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
493,policyalmanac.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
494,csc.villanova.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
495,sourceforge.net,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
496,robinupton.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
497,ai-center.com,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
498,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
499,web.media.mit.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
500,gomocup.wz.cz,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
501,igda.org,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
502,usa.autodesk.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
503,webdocs.cs.ualberta.ca,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
504,liinwww.ira.uka.de,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
505,cs.ucl.ac.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
506,lalena.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
507,genetic-programming.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
508,cs.brandeis.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
509,geom.uiuc.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
510,handshake.de,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
511,alphard.ethz.ch,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
512,iitk.ac.in,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
513,cs.bham.ac.uk,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
514,evonet.lri.fr,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
515,cs.gmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
516,tuppas.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
517,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
518,cs.felk.cvut.cz,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
519,liinwww.ira.uka.de,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
520,lancet.mit.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
521,foretrade.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
522,cs.iastate.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
523,cellmatrix.com,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
524,optiwater.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
525,optiwater.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
526,dynamics.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
527,oursland.net,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
528,sourceforge.net,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
529,sourceforge.net,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
530,sambee.co.th,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
531,site.uottawa.ca,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
532,dna-evolutions.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
533,users.otenet.gr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
534,irisa.fr,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
535,cs.iastate.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
536,cgm.cs.mcgill.ca,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
537,athos.rutgers.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
538,www-anw.cs.umass.edu,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
539,people.revoledu.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
540,web.media.mit.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
541,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
542,iiia.csic.es,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
543,merl.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
544,www-cgi.cs.cmu.edu,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
545,aiai.ed.ac.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
546,cs.indiana.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
547,iiia.csic.es,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
548,cs.umass.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
549,kddresearch.org,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
550,home.earthlink.net,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
551,www-ai.ijs.si,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
552,ecn.purdue.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
553,cs.york.ac.uk,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
554,centria.di.fct.unl.pt,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
555,cs.toronto.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
556,cse.cuhk.edu.hk,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
557,cs.unca.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
558,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
559,informatik.uni-trier.de,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
560,ling.ucsd.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
561,www-alg.ist.hokudai.ac.jp,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
562,icsc-naiso.org,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
563,cs.tufts.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
564,rcsb.org,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
565,cs.utoronto.ca,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
566,ics.uci.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
567,trec.nist.gov,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
568,lib.stat.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
569,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
570,www-personal.buseco.monash.edu.au,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
571,cis.upenn.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
572,sci.unisannio.it,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
573,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
574,cs.technion.ac.il,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
575,isi.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
576,daviddlewis.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
577,funapp.cs.bilkent.edu.tr,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
578,home.earthlink.net,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
579,mainline.brynmawr.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
580,cs.iastate.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
581,ics.uci.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
582,groups.yahoo.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
583,groups.yahoo.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
584,informatik.uni-trier.de,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
585,informatik.uni-trier.de,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
586,informatik.uni-trier.de,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
587,informatik.uni-trier.de,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
588,informatik.uni-trier.de,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
589,informatik.uni-trier.de,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
590,cis.hut.fi,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
591,liinwww.ira.uka.de,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
592,cbs.dtu.dk,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
593,amsta.leeds.ac.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
594,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
595,ai.stanford.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
596,www-cse.ucsd.edu,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0
597,cs.waikato.ac.nz,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
598,dsi.unifi.it,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
599,cs.utexas.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
600,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
601,di.unito.it,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
602,cs.huji.ac.il,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
603,iro.umontreal.ca,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
604,cs.umass.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
605,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
606,dsv.su.se,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
607,cs.bris.ac.uk,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
608,csi.uottawa.ca,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
609,aber.ac.uk,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
610,cis.hut.fi,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
611,lmb.informatik.uni-freiburg.de,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
612,gmdh.net,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
613,cse.msu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
614,cs.ucl.ac.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
615,soe.ucsc.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
616,enm.bris.ac.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
617,cs.kuleuven.be,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
618,pages.cs.wisc.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
619,uofaweb.ualberta.ca,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
620,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
621,research.microsoft.com,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
622,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
623,cs.umass.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
624,cs.waikato.ac.nz,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
625,cs.utexas.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
626,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
627,cs.cmu.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
628,cs.utexas.edu,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
629,icarus.math.mcmaster.ca,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
