,Domain_Length,Subdomain_Level,Have_At_Sign,Have_Tilde_Symbol,No_Https,Having_IP,Domain_In_Subdomains,Domain_In_Paths,Http_In_Hostname,Double_Slash_In_Path,Num_Dots,Num_Dashes_In_Hostname,Num_Underscore,Num_Percent,Num_Query_Components,Num_Ampersand,Num_Hash,Num_Numeric_Chars,Num_Sensitive_Words,Ext_Favicon,Redirection,Tiny_URL,Prefix_Suffix,DNS,Domain_Age,Domain_End,Rank_Host,Rank_Country,Iframe,Mouse_Over,Right_Click,Forwarding
12575,26,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,11,0,0,0,1,0,0,0,0,1,1,0,0,0,0
10394,11,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7839,15,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
12389,22,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0
5625,10,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3993,10,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,13,0,0,0,0,0,1,1,1,1,1,1,1,1,1
5025,10,1,0,0,0,0,1,1,0,0,2,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5503,19,1,0,0,0,0,1,1,0,0,10,0,0,0,4,3,0,25,1,0,1,0,0,0,0,0,1,1,0,0,0,0
3019,14,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7456,23,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
12947,23,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
7890,26,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1076,9,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4681,6,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2912,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,1,1,1,1
1986,20,1,0,0,0,0,1,1,0,0,4,0,0,0,4,3,0,35,0,0,1,0,0,0,0,0,1,1,0,0,0,0
6135,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
484,12,1,0,0,0,0,1,1,0,0,7,0,0,0,6,5,0,17,0,0,1,0,0,0,1,1,1,1,0,0,0,0
4278,23,1,0,0,0,0,1,1,0,0,4,0,1,0,1,0,0,13,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1693,33,1,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
5942,34,1,0,0,0,0,1,1,0,0,3,0,1,1,1,0,0,36,1,0,0,1,0,0,0,0,1,1,1,1,1,1
5204,14,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6334,17,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7316,12,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2803,28,1,0,0,0,0,1,1,0,0,2,1,4,0,1,0,0,68,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3684,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
10358,21,1,0,0,0,0,1,1,0,0,2,0,2,0,1,0,0,42,0,0,0,0,0,0,0,1,1,1,0,0,0,0
957,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,1,1,1,1,1,1
12637,23,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,71,0,0,0,1,0,0,0,0,1,1,0,0,0,0
454,20,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,85,0,0,0,0,1,0,0,1,1,1,0,0,0,0
865,8,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,28,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6648,21,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0
6608,36,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5434,23,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2307,12,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7385,45,1,0,0,1,0,1,1,0,0,2,6,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2697,12,1,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9055,23,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7313,30,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1
2405,18,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12711,20,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9124,11,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
9037,11,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4038,16,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12864,18,1,0,0,1,0,0,1,0,0,3,0,0,0,2,1,0,12,1,0,0,1,0,0,0,1,1,1,0,0,0,0
3323,14,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7299,44,1,0,0,0,0,1,1,0,0,3,2,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1248,24,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4309,16,1,0,0,0,0,1,1,0,0,5,0,4,6,1,0,0,6,1,0,0,0,0,0,1,1,1,1,0,0,0,0
1611,15,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7369,26,1,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
1007,22,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6242,11,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6905,24,1,0,0,0,0,1,1,0,0,3,3,0,0,1,0,0,3,0,0,0,0,1,0,0,0,1,1,1,1,1,1
9173,15,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
5167,17,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,60,0,0,0,1,0,0,0,0,1,1,0,0,0,0
11623,29,1,1,0,0,0,1,1,0,0,2,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1
78,17,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4374,56,1,0,0,0,0,1,1,0,0,12,2,0,8,3,2,0,18,1,0,0,1,1,0,0,0,1,1,1,1,1,1
12544,31,1,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,28,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1458,12,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9327,34,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1561,10,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
4221,15,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9816,20,1,0,0,0,0,1,1,0,0,3,0,3,0,3,2,0,23,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1154,7,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
10192,37,1,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
11873,19,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2856,16,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2360,17,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4992,7,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
852,11,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,81,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5460,24,1,0,0,0,0,1,1,0,0,3,0,1,0,1,0,0,170,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1075,23,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,56,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9607,37,1,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1668,11,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0
5884,12,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
3161,14,1,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,11,0,0,0,0,0,0,1,1,1,1,1,1,1,1
10597,16,1,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,3,2,0,0,0,1,0,1,1,1,1,0,0,0,0
7081,21,1,0,0,0,0,1,1,0,0,2,0,5,0,1,0,0,37,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1629,8,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5111,15,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,52,0,0,0,0,0,0,0,1,1,1,1,1,1,1
10613,24,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1339,9,1,0,0,0,0,1,1,0,0,2,0,3,0,1,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0
10307,13,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8806,18,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4155,12,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7047,28,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4954,13,1,0,0,0,0,1,1,0,0,2,0,0,0,2,1,0,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0
7659,21,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
12634,18,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6424,25,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
3202,20,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,24,0,0,0,0,1,0,0,0,1,1,0,0,0,0
595,23,1,0,0,0,0,1,1,0,0,4,0,2,0,3,2,0,19,1,0,1,0,0,0,0,0,1,1,0,0,0,0
8390,17,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3615,29,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,70,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10601,24,1,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0
954,15,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12584,8,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8562,21,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
1842,14,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5161,17,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,73,0,0,0,1,0,0,0,0,1,1,0,0,0,0
9808,21,1,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,44,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1444,13,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9928,21,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10778,15,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11452,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6909,28,1,0,0,0,0,1,1,0,0,3,4,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,1,1
3885,23,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2100,22,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
10508,26,1,0,0,0,0,1,1,0,0,3,0,1,0,1,0,1,41,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1550,11,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3003,25,1,0,0,1,0,1,1,0,0,5,0,11,0,3,2,0,56,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9863,41,1,0,0,1,0,0,1,0,0,2,2,0,0,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3420,21,1,0,0,0,0,1,1,0,0,6,0,0,0,1,0,0,12,1,0,1,0,0,0,0,1,1,1,1,1,1,1
1882,11,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7257,32,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7407,18,1,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3073,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,1,1,1,1
11967,24,1,1,0,0,0,1,1,0,0,7,0,0,0,1,0,1,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0
6783,23,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1897,9,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8250,42,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
9917,8,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
3047,24,1,0,0,0,0,1,1,0,0,3,0,11,0,3,2,0,47,0,0,0,0,0,0,0,0,1,1,0,0,0,0
842,32,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1765,15,1,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,12,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1356,13,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
5914,11,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
8232,27,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9866,19,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6602,63,1,0,0,1,0,1,1,0,0,5,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,1,1,1,1,1,1
11923,14,1,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
7615,40,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0
11584,29,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10946,24,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3797,31,1,0,0,0,0,1,1,0,0,3,0,19,0,2,1,0,147,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4311,19,1,0,0,1,0,1,1,0,0,2,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2473,14,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
439,15,1,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,12,0,0,0,0,0,0,1,1,1,1,1,1,1,1
10829,6,1,0,0,0,0,0,1,0,0,3,0,2,4,3,2,0,23,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7396,18,1,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
7132,30,1,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1
6548,24,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
4909,19,1,0,0,0,0,1,1,0,0,3,0,0,0,2,1,0,43,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11142,19,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11424,42,1,0,0,0,0,1,1,0,0,4,2,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0
9587,29,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
518,15,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1819,17,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11563,21,1,0,0,1,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3787,29,1,0,0,0,0,1,1,0,0,2,1,8,0,4,3,0,20,0,0,0,0,1,0,1,1,1,1,0,0,0,0
2505,11,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9671,15,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
649,29,1,0,0,1,0,1,1,0,0,6,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11761,21,1,1,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
12606,22,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
12842,23,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4048,11,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,22,0,0,0,0,0,0,1,1,1,1,0,0,0,0
10030,20,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5890,24,1,0,0,0,0,1,1,0,0,3,0,2,0,1,0,0,41,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3920,16,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7735,16,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8272,20,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3685,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7387,17,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
4601,19,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6371,28,1,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
9888,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1
11741,29,1,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,22,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1887,14,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11387,16,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5882,15,1,0,0,0,0,1,1,0,1,4,0,0,0,1,0,0,14,0,0,1,1,0,0,0,0,1,1,0,0,0,0
511,9,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,21,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12655,16,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
384,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
519,23,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0
903,13,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1720,17,1,0,1,0,0,1,1,0,0,2,0,5,0,4,3,0,16,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8253,22,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5243,11,1,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
11983,13,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3938,16,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9317,14,1,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
4581,16,1,0,0,1,0,0,1,0,0,2,0,0,2,2,1,0,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1
5489,17,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9456,6,1,1,0,0,0,0,1,0,0,6,0,2,0,3,2,0,16,0,0,1,0,0,0,0,0,1,1,0,0,0,0
10900,60,1,0,0,0,0,1,1,0,0,5,2,0,0,1,0,0,21,0,0,0,0,1,0,0,0,1,1,0,0,0,0
7580,25,1,1,0,0,0,1,1,0,0,5,0,0,0,1,1,1,42,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7849,17,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2951,15,1,0,0,0,0,1,1,0,0,4,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
904,15,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9098,28,1,1,0,0,0,1,1,0,0,4,2,0,0,1,0,0,4,0,0,0,0,1,0,1,1,1,1,0,0,0,0
2642,41,1,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
5611,12,1,0,1,0,0,1,1,0,0,2,0,2,0,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12822,11,1,0,0,1,0,0,1,0,0,2,0,2,0,2,1,0,11,1,0,0,0,0,0,0,0,1,1,0,0,0,0
8723,11,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3371,14,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4183,13,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,107,1,0,0,0,0,0,0,0,1,1,0,0,0,0
9401,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,12,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11567,17,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2396,16,1,0,0,0,0,1,1,0,0,4,0,4,0,25,24,0,167,0,0,1,0,0,0,0,0,1,1,0,0,0,0
9288,15,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6674,32,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,3,0,0,0,0,1,0,0,1,1,1,1,1,1,1
