,Subdomain_Level,Url_Length,Have_At_Sign,Have_Tilde_Symbol,No_Https,Having_IP,Domain_In_Subdomains,Domain_In_Paths,Http_In_Hostname,Double_Slash_In_Path,Num_Dots,Num_Dashes_In_Hostname,Num_Underscore,Num_Percent,Num_Query_Components,Num_Ampersand,Num_Hash,Num_Numeric_Chars,Path_Length,Query_Length,Num_Sensitive_Words,Ext_Favicon,Redirection,Tiny_URL,Prefix_Suffix,DNS,Domain_Age,Domain_End,Rank_Host,Rank_Country,Iframe,Mouse_Over,Right_Click,Forwarding
1801,1,28,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7519,1,50,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3068,1,21,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
4218,1,56,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11486,1,138,0,0,0,0,1,1,0,0,5,0,0,5,4,3,0,18,4,111,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12726,1,76,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,19,11,37,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13053,1,29,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
13836,1,95,0,0,1,0,1,1,0,0,3,2,1,0,1,0,0,19,50,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
11982,1,65,0,0,1,0,1,1,0,0,3,0,0,0,2,1,0,4,10,28,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7848,1,39,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,2,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
110,1,22,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4707,1,64,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,4,31,0,0,0,0,0,1,1,1,1,1,0,0,0,0
12767,1,59,1,0,0,0,1,1,0,0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
13579,1,83,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,19,48,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4211,1,573,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,99,84,462,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6866,1,35,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4413,1,15,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8566,1,46,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6915,1,34,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8621,1,59,1,0,0,0,1,1,0,0,4,0,0,0,1,0,0,0,7,23,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5607,1,115,0,0,0,0,1,1,0,0,2,0,5,0,4,3,0,6,1,89,0,0,0,0,0,0,0,0,1,1,0,0,0,0
350,1,25,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
761,1,35,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
12096,1,39,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1539,1,27,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10310,1,37,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3707,1,19,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11605,1,133,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,7,95,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7233,1,52,0,0,0,0,1,1,0,0,3,3,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
2879,1,49,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9253,1,29,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8504,1,31,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11202,1,20,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
8905,1,26,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
10551,1,49,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,3,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
7631,1,33,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,4,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1305,1,51,0,0,0,0,1,1,0,0,2,0,3,0,1,0,0,3,7,22,1,0,0,0,0,0,0,0,1,1,0,0,0,0
8007,1,55,0,0,0,0,1,1,0,0,2,4,0,0,1,0,0,8,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1255,1,49,0,0,1,0,1,1,0,0,2,0,3,0,1,0,0,2,7,21,1,0,0,0,0,0,0,0,1,1,0,0,0,1
9552,1,142,0,0,0,0,0,1,0,0,3,0,2,8,3,2,0,27,9,118,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8311,1,27,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1829,1,19,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13878,1,127,0,0,0,0,1,1,0,0,3,4,2,0,1,0,0,47,10,47,0,0,0,0,1,0,0,0,1,1,0,0,0,0
13278,1,58,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,5,29,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
5360,1,25,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9953,1,46,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5165,1,398,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,71,369,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
6206,1,40,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
651,1,24,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
14108,1,94,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,12,45,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
13210,1,99,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,7,76,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7041,1,39,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
309,1,33,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13951,1,281,0,0,0,0,1,1,0,0,3,1,4,8,4,3,0,52,60,185,0,0,0,1,1,0,0,1,1,1,0,0,0,0
4444,1,27,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
9045,1,91,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,7,56,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12185,1,108,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,29,54,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9396,1,101,1,0,0,0,0,1,0,0,6,0,2,0,3,2,0,18,9,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0
882,1,1386,0,0,0,0,1,1,0,0,3,1,9,31,1,0,0,235,16,1343,1,0,0,0,1,0,0,0,1,1,0,0,0,0
10329,1,37,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7354,1,52,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3231,1,24,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
3023,1,26,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
600,1,42,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,30,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
7518,1,20,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4188,1,573,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,101,84,462,1,0,0,1,0,0,0,0,1,1,0,0,0,0
7050,1,34,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,7,13,1,0,0,1,0,0,1,1,1,1,0,0,0,0
7593,1,24,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
12463,1,812,0,0,0,0,1,1,0,0,12,0,19,0,11,10,0,75,2,782,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12502,1,37,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
10908,1,26,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
13412,1,99,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,6,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9830,1,103,1,0,0,0,0,1,0,0,6,0,2,0,3,2,0,18,9,79,0,0,1,0,0,0,0,0,1,1,0,0,0,0
10626,1,39,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1579,1,73,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,1,46,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2059,1,41,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3069,1,135,0,0,0,0,1,1,0,0,2,0,2,0,2,1,0,12,71,38,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9543,1,48,0,0,1,0,1,1,0,0,4,0,0,0,1,0,0,1,15,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
8584,1,26,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
524,1,21,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3925,1,39,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,11,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
10340,1,45,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
5490,1,279,0,0,1,0,1,1,0,0,6,0,0,0,9,8,1,78,25,131,0,0,1,0,0,0,0,0,1,1,1,1,1,1
1594,1,20,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5743,1,21,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
7705,1,23,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
5701,1,63,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,20,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4730,1,46,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,22,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
3286,1,48,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,2,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0
5520,1,30,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11817,1,46,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5530,1,25,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6611,1,41,0,0,1,0,1,1,0,0,3,0,0,0,1,0,0,0,14,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
8354,1,42,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
2634,1,24,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12103,1,40,0,0,1,0,1,1,0,0,4,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
956,1,122,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,3,95,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
1852,1,93,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,10,81,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1356,1,32,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
928,1,120,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,75,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2164,1,23,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
11309,1,25,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11283,1,24,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,9,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1021,1,35,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5298,1,26,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6657,1,29,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13268,1,50,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,21,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
1012,1,25,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9885,1,24,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6133,1,69,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,1,38,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
48,1,21,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2885,1,60,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,37,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12300,1,23,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
1161,1,88,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,6,11,64,0,0,0,1,0,0,0,0,1,1,0,0,0,1
12436,1,51,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10255,1,37,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1785,1,175,0,0,0,0,0,1,0,0,1,0,0,0,11,10,0,61,35,112,0,0,0,0,0,0,0,0,1,1,1,1,1,1
13409,1,99,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,9,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009,1,23,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4583,1,50,0,0,1,0,0,1,0,0,1,0,0,2,2,1,0,4,5,27,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2416,1,35,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10152,1,57,0,0,0,0,0,1,0,0,2,0,1,0,1,0,1,0,21,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0
13392,1,88,0,0,1,0,1,1,0,0,3,0,1,0,1,0,0,29,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8586,1,44,0,0,0,0,1,1,0,0,4,2,0,0,1,0,0,4,10,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
4871,1,30,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
11048,1,47,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5247,1,171,0,0,0,0,1,1,0,0,3,4,4,0,2,1,0,8,10,84,1,0,0,0,1,0,1,1,1,1,0,0,0,0
1420,1,22,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
967,1,31,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3792,1,214,0,0,0,0,1,1,0,0,3,0,0,0,3,2,0,12,24,166,0,0,1,1,0,0,0,0,1,1,0,0,0,1
11908,1,42,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12665,1,47,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,23,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
10311,1,37,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4075,1,23,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2614,1,22,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,8,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
822,1,24,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1171,1,116,0,0,0,0,0,1,0,0,2,0,1,0,5,4,0,47,23,65,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8523,1,46,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,14,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0
14056,1,22,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3197,1,263,0,0,0,0,1,1,0,0,4,0,1,20,4,3,0,43,15,228,1,0,0,0,0,0,0,0,1,1,0,0,0,0
12541,1,27,0,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
939,1,210,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,1,190,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9278,1,92,0,0,0,0,0,1,0,0,3,0,2,0,1,0,0,0,66,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1986,1,213,0,0,0,0,1,1,0,0,4,0,0,0,4,3,0,35,1,183,0,0,1,0,0,0,0,0,1,1,0,0,0,0
227,1,56,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12758,1,55,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,13,19,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
10126,1,37,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
9012,1,26,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
6761,1,42,0,0,0,0,1,1,0,0,3,4,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
709,1,64,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,18,46,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
7151,1,43,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
13437,1,61,1,0,1,0,0,1,0,0,4,0,0,0,1,0,0,4,10,25,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1027,1,27,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8767,1,19,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5474,1,134,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,15,106,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
34,1,55,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,7,17,16,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8958,1,24,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,3,9,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
13506,1,58,0,0,1,0,1,1,0,0,3,0,1,0,2,1,0,1,17,20,1,0,0,0,0,0,0,0,1,1,0,0,0,0
13786,1,42,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
5425,1,42,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
12520,1,246,0,0,0,0,0,1,0,0,3,0,1,2,3,2,0,40,48,171,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9029,1,45,1,0,0,0,0,1,0,0,3,0,0,0,1,0,1,1,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8634,1,45,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
583,1,32,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5605,1,288,0,0,0,0,1,1,0,0,3,0,5,0,1,0,0,40,15,239,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3721,1,24,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13780,1,234,0,0,0,0,1,1,0,0,5,0,0,15,2,1,0,87,182,13,0,0,0,1,0,1,1,1,1,1,0,0,0,0
1907,1,23,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7278,1,32,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4830,1,27,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,6,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6267,1,71,0,0,0,0,0,1,0,0,3,1,1,0,1,0,0,0,13,35,1,0,1,0,1,0,0,0,1,1,0,0,0,0
13275,1,99,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,6,76,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1208,1,20,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2944,1,27,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8159,1,23,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5987,1,43,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,19,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11334,1,26,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1556,1,29,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13749,1,40,1,0,0,0,1,1,0,0,4,0,0,0,1,0,1,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3390,1,29,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7066,1,89,0,0,1,0,1,1,0,0,5,2,0,0,1,0,0,27,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
2303,1,27,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
942,1,22,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7856,1,59,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,28,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
12744,1,68,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,1,52,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6638,1,32,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3317,1,56,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4790,1,41,0,0,0,0,1,1,0,0,2,0,1,0,1,0,1,0,6,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0
795,1,76,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,16,36,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
926,1,46,0,0,0,0,1,1,0,0,5,0,0,0,1,0,0,11,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12172,1,23,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11441,1,30,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6379,1,41,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
