,Have_IP,Have_At,URL_Length,Redirection,https_Domain,TinyURL,Prefix_Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards
22790,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
13785,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
22846,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32197,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8596,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31478,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
38672,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24619,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
38804,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39123,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
15518,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
35658,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
6609,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
10099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18174,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
21616,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
24751,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
19135,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5581,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4842,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
13097,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
19717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35285,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9522,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3548,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
36508,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12691,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2199,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
21614,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2837,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
18745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
532,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
32384,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
15065,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1551,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
39057,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
30096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26380,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
39152,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1
19554,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6561,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4538,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24257,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14082,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
32936,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7906,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35257,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
15370,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
25905,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
32596,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20946,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
30924,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
4211,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
6979,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
32260,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
28931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9813,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
21160,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1
17257,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
16813,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36614,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1
40112,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
31505,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
32882,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
3694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14048,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
23464,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
22353,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
1080,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
28138,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28099,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
31990,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
8527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40496,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
31717,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
19144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9028,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8426,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32756,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
27960,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29250,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31262,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
36289,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
33083,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1967,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
8969,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
37099,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
14709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28890,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
37840,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
16667,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
2720,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
29540,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
36510,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
5201,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
19200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14662,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
28090,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
24690,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
24568,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
36254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
502,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38953,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
10798,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
23366,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
32506,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
15356,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1200,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
36008,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
25895,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
30945,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38715,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
31562,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
32707,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6870,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
18247,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
23202,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
12165,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7562,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
15073,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
18171,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1414,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39689,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1
2662,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
8862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3659,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17204,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
31628,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5682,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
25034,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
17050,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
38032,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
36117,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
37166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24019,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
18713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8553,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
33319,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
27415,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
19112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21482,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21441,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
33964,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
29854,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6045,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
36146,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
39672,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
27199,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
21001,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2058,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
8458,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22343,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6326,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
31281,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
7089,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5006,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
314,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24921,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
22187,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
34453,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
40340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32289,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
39738,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
22511,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
6428,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
35910,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
23031,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
34941,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
13200,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
10854,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3703,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
38003,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
40679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20032,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
4952,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
17402,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
906,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
36908,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
24151,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
10790,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
20763,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13630,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
13479,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13359,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
36089,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
25975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18716,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
27666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9042,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19854,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25810,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6074,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
23102,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
27599,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21657,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14471,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
28214,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
39469,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
3366,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
29069,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23930,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30807,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
18708,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
3076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11228,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
20159,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
28793,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1711,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4195,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
39992,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
39038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36982,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
10258,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
32264,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
40200,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
9870,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16834,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
14384,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1
12317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14080,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7255,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
3355,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
10961,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5298,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
24076,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38721,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14706,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
19428,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
24515,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
8721,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11655,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
19272,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
19280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19226,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1884,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
22452,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
3875,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31606,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
26381,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16125,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
34103,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2277,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
38821,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2431,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
39865,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1
5023,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6409,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
34586,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11911,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34630,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
3258,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
20393,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28005,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
24816,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15334,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
10017,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4679,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
31375,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
35262,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12455,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
13716,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3580,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
14358,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
36696,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
37994,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18806,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
19407,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39903,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
31109,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
30864,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1
1361,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
32888,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
10047,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
20000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30841,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1
11105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11699,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
28987,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4817,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
35874,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
25223,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
31492,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
38310,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
32208,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
34934,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
16283,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12653,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
26137,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22858,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
30747,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
792,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13506,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38495,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
40415,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
919,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
25558,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
31764,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
23792,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
23012,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1
38735,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
32448,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40547,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
31006,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1192,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11693,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
18697,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
29814,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12997,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28227,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12553,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
25923,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
34290,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33804,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
36303,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13331,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
27963,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
8818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33863,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19191,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
33727,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
6380,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24884,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
32247,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
23289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33313,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11620,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
21033,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
38592,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21467,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
21328,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
33429,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
29359,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
33566,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
14817,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40264,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
36616,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1
32752,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
35870,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20470,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23535,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
23352,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
23978,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
19076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34369,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
32855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14693,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
38282,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
12804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36265,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
29318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28098,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
38377,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
13534,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
6597,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3664,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16584,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
33935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26250,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
28075,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
28645,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20359,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
40091,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38946,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
4836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
933,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
36575,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
29544,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10972,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36447,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
19108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27232,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15649,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
38709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35171,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1
15057,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
30274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31573,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
14227,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
33102,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
9721,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
22147,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
7232,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
2722,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
23416,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
20406,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
20577,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8127,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
20443,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
19009,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
31236,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7704,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36642,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
