,Have_IP,Have_At,URL_Length,Redirection,https_Domain,TinyURL,Prefix_Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards
19973,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
13138,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
683,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
5975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12197,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
16154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9469,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38659,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
35668,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
30868,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
13267,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
5222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31616,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
9336,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
16849,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10617,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4091,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7514,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36292,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
37794,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
23075,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14867,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
13286,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
22049,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
21569,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
40651,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
37989,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
31973,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
28037,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
6034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39013,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1520,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
13301,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
31191,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
35014,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2878,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5542,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
37078,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15762,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
36016,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
22099,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
13788,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39357,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
32618,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
28852,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
34890,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
31833,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8712,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4018,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
7949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12803,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
40662,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1
17942,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21128,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
39627,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
22624,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
6704,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
21470,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
25948,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
8151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39367,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
12263,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
34387,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
24053,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
39913,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
23731,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
40751,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
36321,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
28515,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16898,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39558,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
22827,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
22705,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4661,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
196,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4203,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
29932,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31096,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
26458,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
364,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
30525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33848,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
34904,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
726,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3413,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
30618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15310,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3784,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30782,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15810,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
22592,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34661,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
22264,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1
19017,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
6278,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
31534,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10428,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
28871,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
17381,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
16299,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
28649,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
8441,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38236,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9339,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
29552,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
25525,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
30726,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1
12591,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12436,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5638,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
27062,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
37657,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19465,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
33771,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
5693,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
23610,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
40188,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
21408,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
13482,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37250,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
35775,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
35094,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
28220,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
14239,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40580,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4555,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18718,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
25072,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
28093,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
17926,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
16180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11967,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
37382,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18901,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7441,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
11205,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
28094,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
27247,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
22463,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
37655,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4646,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
32503,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
4767,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9448,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26952,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
36963,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
22094,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
10596,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32627,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1
23804,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
30517,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
3157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5541,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
39345,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
34714,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
9356,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
28086,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
39949,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9357,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
18189,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19098,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
32684,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
33889,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
10365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25260,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
3141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13072,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
16095,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
10907,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39240,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
11425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29448,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36143,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
23241,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
23000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
23303,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3468,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
20467,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
21097,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
32619,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
32664,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
19319,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
26418,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
34635,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
36472,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14391,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10010,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6281,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1986,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
27492,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
35520,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
19815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36137,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
2322,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
35393,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1
26276,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
23228,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
26256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40919,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30943,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
13999,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
40761,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1094,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
243,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18793,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5627,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
24287,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20874,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
27066,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
6660,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1
23036,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18665,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5068,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
19267,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
530,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
37694,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
11072,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
21871,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
26913,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
40248,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
40994,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9789,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
22148,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10675,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
28553,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16441,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33694,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
26660,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27346,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
30877,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
22411,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
25100,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
10339,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29173,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
24679,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
13989,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
10730,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8890,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19053,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
26934,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
19476,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
29410,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
40946,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
15188,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
2845,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
31334,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
36666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29872,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33885,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
32061,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
34078,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
20583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25275,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
15569,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
18675,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
31602,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
19437,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4400,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
15088,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
32593,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
38826,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
5297,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
31523,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
3003,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
326,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
31868,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
18733,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31846,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8087,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
12425,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
14228,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
10419,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4902,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
15861,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
14147,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
11765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40989,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
8680,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16027,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
20857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32458,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
27817,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
24992,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
16632,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
36126,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14328,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
19185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28167,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
25922,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
12211,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
33260,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
39190,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
13323,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
20543,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
35129,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
23452,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
16298,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
14250,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
16792,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13733,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
33123,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
23908,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
36041,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
32794,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
30633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3544,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2057,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
10309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38869,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
27529,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
36505,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40107,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
26141,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
33387,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
26650,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
19568,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
6687,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36195,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
20789,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
9297,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26705,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
27663,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
1771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5516,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
4884,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34500,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
15376,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
29829,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39327,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
19690,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
21924,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26393,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1637,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
33460,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
22839,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
33697,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19353,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
22222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39937,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
20790,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25694,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32158,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
24242,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
12129,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
7833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20634,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
24863,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
1870,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
35173,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1
11908,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
25928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21385,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
4663,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
12315,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
37482,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
33401,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
33052,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
39853,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35316,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
35801,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
35747,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36870,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1
9443,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35401,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
25533,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
2220,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
11634,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
34052,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
16259,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
20374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24923,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
39105,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
24832,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
13246,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5865,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
31305,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
34108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23087,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9682,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
23765,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
28000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
19551,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34036,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
7397,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
13254,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
33966,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
38587,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1
25521,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
35126,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40499,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
20795,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24977,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
7840,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15819,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
2842,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
39155,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
30507,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34228,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
